asset_uid,asset_name,type,name,label::english (en),label::french (fr),hint::english (en),hint::french (fr),calculation,required,relevant,constraint,default,repeat_count,constraint_message::english (en),constraint_message::french (fr),appearance,choice_filter,parameters,_kuid,_qpath,question_order,_dlt_parent_id
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,start,start,,,,,,,,,,,,,,,,mc6FK3reS,,0,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,end,end,,,,,,,,,,,,,,,,G33WfmUVV,,1,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,today,today,,,,,,,,,,,,,,,,7ms3VrnHc,,2,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,deviceid,deviceid,,,,,,,,,,,,,,,,zy9lxRUbK,,3,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,audit,audit,,,,,,,,,,,,,,,track-changes=true,7enb7UAwh,,4,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,A_0_enumid,,,,,,true,,,,,,,,,,IlyrWKlCD,,5,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,cati_id,,,,,,true,,,,,,,,,,yupBfbUmV,,6,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one consent,A_1_consent,,,,,,true,,,,,,,,,,aEwXWaXTt,,7,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,consent_ok,,,,,,,"selected(${A_1_consent},'yes')",,,,,,,,,y6bqUaeta,,8,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,A_2_consent_note,,,,,,false,,,,,,,,,,kxhNT0V8f,,9,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,location,,,,,,,,,,,,,,,,SGqhd9zjd,,10,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one oblast,A_2_1_oblast,,,,,,true,,,,,,,autocomplete,,,jV1sCBYO8,,11,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,A_2_1_1_start_real_time,,,,,once(now()),,${A_2_1_oblast}!='',,,,,,,,,DqmSzze3T,,12,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one raion,A_2_2_raion,,,,,,true,"not(selected(${A_2_1_oblast},'oblast_not_in_list'))",,,,,,autocomplete,filter=${A_2_1_oblast},,1Gp0FpqvS,,13,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,raion_kiis,,,,,,,"not(selected(${A_2_2_raion},'raion_not_in_list')) and not(selected(${A_2_1_oblast},'oblast_not_in_list'))",,,,,,,,,bEnRg9fcz,,14,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one hromada,A_2_3_hromada,,,,,,true,,,,,,,autocomplete,filter=${A_2_2_raion},,HINUXAnzP,,15,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one_from_file settlement_choices.csv,A_2_4_settlement,,,,,,true,"not(selected(${A_2_3_hromada},'hromada_not_in_list')) and not(selected(${A_2_3_hromada},'prefer_not_to_answer'))",,,,,,autocomplete,filter=${A_2_3_hromada},,cjI6j4ZOr,,16,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,strata_1,,,,,"pulldata('strata','strata_name','ADM4_PCODE',${A_2_4_settlement})",,,,,,,,,,,UMdUDXaYc,,17,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,end_group,raion_kiis,,,,,,,,,,,,,,,,Sir3hgVjh,,18,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,end_group,location,,,,,,,,,,,,,,,,jYLRmHfvM,,19,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,location_ok,,,,,,,"not(selected(${A_2_1_oblast}, 'oblast_not_in_list') or selected(${A_2_2_raion}, 'raion_not_in_list') or selected(${A_2_3_hromada}, 'hromada_not_in_list') or selected(${A_2_4_settlement}, 'settlement_not_in_list'))
and 
(${A_2_1_oblast} != '' and ${A_2_2_raion} != '' and ${A_2_3_hromada} != '' and ${A_2_4_settlement} != '')",,,,,,,,,Fe7JJE7oR,,20,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one lang_standard,A_3_lang_standard,,,,,,true,,,,,,,,,,nXVtQptCe,,21,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,A_3_1_lang_standard_other,,,,,,true,"selected(${A_3_lang_standard}, 'other')","not(regex(., '.*\d.*'))",,,,,,,,A1G3lgs5R,,22,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one lang_other,A_4_lang_other,,,,,,true,"selected(${A_3_lang_standard}, 'other')",,,,,,,,,Uu1gT7fgr,,23,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,language_ok,,,,,,,"selected(${A_3_lang_standard},'ukrainian') or selected(${A_3_lang_standard},'russian') or selected(${A_4_lang_other},'yes_in_ukrainian') or selected(${A_4_lang_other},'yes_in_russian')",,,,,,,,,BaYPVxASh,,24,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,integer,A_5_resp_age,,,,,,true,,.>1 and .<=120,,,,,,,,cvFiLADaT,,25,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,age_ok,,,,,,,${A_5_resp_age} > 17,,,,,,,,,V7XbzlBYs,,26,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one yes_no,A_6_resp_hoh,,,,,,true,,,,,,,,,,fsjkT4UCz,,27,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one yes_no,A_7_resp_hoh_behalf,,,,,,true,"not(selected(${A_6_resp_hoh},'yes') or selected(${A_6_resp_hoh},''))",,,,,,,,,tF1rozg9a,,28,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,hohh_ok,,,,,,,"selected(${A_6_resp_hoh},'yes') or selected(${A_7_resp_hoh_behalf},'yes')",,,,,,,,,IojZG37cP,,29,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_group,group_demography,,,,,,,,,,,,,,,,FWrzCBUuq,,30,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,B_1_dem_intro,,,,,,false,,,,,,,,,,0BWWjFWNX,,31,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one child_outside_hh,B_38_child_outside_hh,,,,,,true,,,,,,,,,,GtoO2oHdy,,32,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple child_outside_reason,B_39_child_outside_reason,,,,,,true,"selected(${B_38_child_outside_hh}, 'yes')","not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer')) and (count-selected(.)>1))",,,,,,,,VzgOvRc0J,,33,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,B_39_1_child_outside_reason_other,,,,,,true,"selected(${B_39_child_outside_reason}, 'other')",,,,,,,,,I0cHBbB4s,,34,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,integer,B_2_hh_size,,,,,,true,,.>0 and .<20,,,,,,,,gliP4fmE9,,35,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,begin_repeat,individual_loop,,,,,,,,,,${B_2_hh_size},,,,,,zXvfzR0uA,,36,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one yes_no,B_0_mem_respondent,,,,,,,,"if(position(..) = 1, . = 'yes', . = 'no')",,,,,,,,LugOG2ZQG,,37,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,calc_loop_index,,,,,position(..),,,,,,,,,,,X8fKTPOQo,,38,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_4_en,,,,,"if(selected(${B_0_mem_respondent}, 'yes'), concat(""We are now going to ask some questions about you.""), ""We are now going to ask some questions about the other household members. Please answer the questions starting with the youngest member and ending with the oldest member."")",,,,,,,,,,,IsZhmlbkx,,39,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_4_ua,,,,,"if(selected(${B_0_mem_respondent}, 'yes'), concat(""Далі ми поставимо кілька запитань про Вас""), ""Зараз ми поставимо кілька запитань про інших членів сім'ї. Будь ласка, відповідайте на запитання, починаючи з наймолодшого члена сім'ї і закінчуючи найстаршим."")",,,,,,,,,,,99m4s04iD,,40,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_4_ru,,,,,"if(selected(${B_0_mem_respondent}, 'yes'), concat(""Далее мы зададим несколько вопросов о Вас""), ""Сейчас мы зададим несколько вопросов о других членах семьи. Пожалуйста, ответьте на вопросы, начиная с самого младшего члена семьи и заканчивая самым старшим."")",,,,,,,,,,,PsU6xKbrm,,41,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,B_4_dem_memebers_intro,,,,,,false,${B_2_hh_size} > 1,,,,,,,,,ehHwO7SI3,,42,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_respondent,,,,,"if(selected(${B_0_mem_respondent},'yes'),1,0)",,,,,,,,,,,OvRnDA0n6,,43,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_5_en,,,,,"if(selected(${B_0_mem_respondent},'yes'),concat(""Your age is "",${A_5_resp_age},"", right?""),""What is the age of the household member?"")",,,,,,,,,,,uZSU1zXEQ,,44,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_5_ua,,,,,"if(selected(${B_0_mem_respondent},'yes'),concat(""Ваш вік "",${A_5_resp_age},"" років, правильно?""),""Який вік цього члена домогосподарства?"")",,,,,,,,,,,CbOhVGqxO,,45,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_5_ru,,,,,"if(selected(${B_0_mem_respondent},'yes'),concat(""Ваш возраст "",${A_5_resp_age},"" лет, верно?""),""Каков возраст этого члена домохозяйства?"")",,,,,,,,,,,M9JuO7ffW,,46,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,integer,B_5_hh_mem_age,,,,,"once(if(selected(${B_0_mem_respondent},'yes'),${A_5_resp_age},''))",true,,"if(position(..)=1,.=${A_5_resp_age},.<=120)",,,,,,,,ULLj9ntb1,,47,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,integer,B_6_infant_age,,,,,,true,${B_5_hh_mem_age}=0,.<12,,,,,,,,LYHMGOj5X,,48,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,less_than_18,,,,,"if(${B_5_hh_mem_age}<18,1,0)",,,,,,,,,,,02juBe8e9,,49,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,less_than_5,,,,,"if(${B_5_hh_mem_age}<5,1,0)",,,,,,,,,,,9Ma4tYt6a,,50,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,age_5_17,,,,,"if(${B_5_hh_mem_age}>=5 and ${B_5_hh_mem_age}<18,1,0)",,,,,,,,,,,IBU71XGea,,51,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_7_en,,,,,"if(selected(${B_0_mem_respondent},'yes'),"" What is your gender?"",""What is the gender of this household member?"")",,,,,,,,,,,JYAveItMg,,52,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_7_ua,,,,,"if(selected(${B_0_mem_respondent},'yes'),"" Який Ваш гендер?"",""Який гендер цього члена домогосподарства?"")",,,,,,,,,,,39q0i8GYS,,53,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_7_ru,,,,,"if(selected(${B_0_mem_respondent},'yes'),""Каков Ваш гендер?"",""Каков гендер этого члена домохозяйства?"")",,,,,,,,,,,8Ml4rb9uM,,54,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one hh_mem_gender,B_7_hh_mem_gender,,,,,,true,,,,,,,,,,xOy25qFgw,,55,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,B_7_1_hh_mem_gender_other,,,,,,true,"selected(${B_7_hh_mem_gender}, 'other')",,,,,,,,,ZeTk6VRIA,,56,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,resp_woman,,,,,"if(selected(${B_7_hh_mem_gender},'woman_girl') and selected(${B_0_mem_respondent},'yes'),1,0)",,,,,,,,,,,fdbAv14VW,,57,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_woman_girl,,,,,"if(selected(${B_7_hh_mem_gender},'woman_girl'),1,0)",,,,,,,,,,,tbVjVyC8i,,58,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_woman_girl_menstruation,,,,,"if(selected(${B_7_hh_mem_gender}, 'woman_girl') and ${B_5_hh_mem_age} >7 and ${B_5_hh_mem_age}<56, 1, 0)",,,,,,,,,,,BO1Exgpm1,,59,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,mem_man,,,,,"if(${B_5_hh_mem_age}<18,0,if(selected(${B_7_hh_mem_gender},'man_boy'),1,0))",,,,,,,,,,,YBiG4RjRW,,60,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,gender_label,,,,,"if(${B_5_hh_mem_age}<18 and selected(${B_7_hh_mem_gender},'man_boy'),""boy"",if(${B_5_hh_mem_age}>17 and selected(${B_7_hh_mem_gender},'man_boy'),""man"",if(${B_5_hh_mem_age}<18 and selected(${B_7_hh_mem_gender},'woman_girl'),""girl"",if(${B_5_hh_mem_age}>17 and selected(${B_7_hh_mem_gender},'woman_girl'),""woman"",""""))))",,,,,,,,,,,PkURk4zQA,,61,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,gender_label_ua,,,,,"if(${B_5_hh_mem_age}<18 and selected(${B_7_hh_mem_gender},'man_boy'),""хлопець"",if(${B_5_hh_mem_age}>17 and selected(${B_7_hh_mem_gender},'man_boy'),""чоловік"",if(${B_5_hh_mem_age}<18 and selected(${B_7_hh_mem_gender},'woman_girl'),""дівчина"",if(${B_5_hh_mem_age}>17 and selected(${B_7_hh_mem_gender},'woman_girl'),""жінка"",""""))))",,,,,,,,,,,6bR6l7CDc,,62,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,gender_label_ru,,,,,"if(${B_5_hh_mem_age}<18 and selected(${B_7_hh_mem_gender},'man_boy'),""мальчик"",if(${B_5_hh_mem_age}>17 and selected(${B_7_hh_mem_gender},'man_boy'),""мужчина"",if(${B_5_hh_mem_age}<18 and selected(${B_7_hh_mem_gender},'woman_girl'),""девочка"",if(${B_5_hh_mem_age}>17 and selected(${B_7_hh_mem_gender},'woman_girl'),""женщина"",""""))))",,,,,,,,,,,G31JbFr75,,63,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_8_en,,,,,"if(selected(${B_0_mem_respondent},'yes'),""Do you consider yourself to be a head of the household, a person who makes decisions on behalf of the entire household?"",concat("" Do you consider this person ("",${B_5_hh_mem_age},"" y.o. "",${gender_label},"") to be the head of the household, a person who makes decisions on behalf of the entire household?""))",,,,,,,,,,,fEixXRyhc,,64,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_8_ua,,,,,"if(selected(${B_0_mem_respondent},'yes'),"" Ви голова домогосподарства?"",concat(""Чи вважаєте Ви цю людину  ("",${B_5_hh_mem_age},"" років, "",${gender_label_ua},"") головою домогосподарства, тобто людиною, яка бере участь у прийнятті важливих рішень для домогосподарства?""))",,,,,,,,,,,U7cSdh6V1,,65,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,B_8_ru,,,,,"if(selected(${B_0_mem_respondent},'yes'),""Вы глава домохозяйства?"",concat(""Считаете ли Вы этого человека ("",${B_5_hh_mem_age},"" лет, "",${gender_label_ru},"") главой домохозяйства, то есть человеком, участвующим в принятии важных решений для домохозяйства?""))",,,,,,,,,,,Gq4vIQ5S5,,66,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one hh_mem_hoh,B_8_hh_mem_hoh,,,,,,true,${B_5_hh_mem_age}>=18,"${B_2_hh_size} != 1 or selected(., 'yes')",,,,,,,,XXp1B38ut,,67,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,hh_mem_hoh_note,,,,,,false,"selected(${B_0_mem_respondent}, 'yes') and ${A_6_resp_hoh} != ${B_8_hh_mem_hoh}",,,,,,,,,wZg9vbYQ1,,68,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,hoh_yes,,,,,"if(selected(${B_8_hh_mem_hoh},'yes'),1,0)",,,,,,,,,,,PrlhSmwkY,,69,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one hoh_marital,B_9_hoh_marital,,,,,,true,"selected(${B_8_hh_mem_hoh}, 'yes')",,,,,,,,,q9xhZ97uF,,70,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,B_9_1_hoh_marital_other,,,,,,true,"selected(${B_9_hoh_marital}, 'other')",,,,,,,,,Ls5ReHvfw,,71,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one hoh_education,B_10_hoh_education,,,,,,true,"selected(${B_8_hh_mem_hoh}, 'yes')",,,,,,,,,Z1tYMMNmH,,72,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one hh_mem_empl,C_2_hh_mem_empl,,,,,,true,${B_5_hh_mem_age}>15,"not(
  (${B_5_hh_mem_age} < 31) and 
  (selected(${C_2_hh_mem_empl}, 'retired_not_working') or selected(${C_2_hh_mem_empl}, 'retired_but_still_working'))
) and not(
  (${B_5_hh_mem_age} < 18) and 
  (selected(${C_2_hh_mem_empl}, 'military_service'))
)",,,,,,,,xbjGOaD00,,73,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,C_2_1_hh_mem_empl_other,,,,,,true,"selected(${C_2_hh_mem_empl}, 'other')",,,,,,,,,jGBcLeG3d,,74,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one job_seekers,C_3_job_seekers,,,,,,true,"${B_5_hh_mem_age}>15 and ${B_5_hh_mem_age}<75 and (not(selected(${C_2_hh_mem_empl}, 'military_service')) and not(selected(${C_2_hh_mem_empl}, 'permanently_sick_or_disabled')))",,,,,,,,,wqXrVoE9n,,75,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple empl_barriers,C_4_empl_barriers,,,,,,true,"${B_5_hh_mem_age} > 15 and ${B_5_hh_mem_age} < 75 and 
not(selected(${C_2_hh_mem_empl}, 'military_service')) and
(
  selected(${C_3_job_seekers}, 'yes') or
  selected(${C_3_job_seekers}, 'do_not_know') or
  selected(${C_3_job_seekers}, 'prefer_not_to_answer')
)","not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer')) and (count-selected(.)>1))",,,,,,,,Pi0S3G9Jq,,76,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,C_4_1_empl_barriers_other,,,,,,true,"selected(${C_4_empl_barriers}, 'other')",,,,,,,,,feRx4CZAY,,77,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,in_paid_work_calc,,,,,"if(${B_5_hh_mem_age}<16,0,if(selected(${C_2_hh_mem_empl},'officially_employed_with_a_permanent_job_excluding_military_service') or selected(${C_2_hh_mem_empl},'officially_employed_with_a_temporary_job')  or selected(${C_2_hh_mem_empl},'informally_unofficially_employed_with_cash_or_in_kind_payment')  or selected(${C_2_hh_mem_empl},'own_business') or selected(${C_2_hh_mem_empl},'retired_but_still_working') or selected(${C_2_hh_mem_empl},'student_and_working') or selected(${C_2_hh_mem_empl},'military_service'),1,0))",,,,,,,,,,,8xRli1VNh,,78,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,retired_calc,,,,,"if(${B_5_hh_mem_age}<31, 0, 
   if(selected(${C_2_hh_mem_empl}, 'retired_not_working') or selected(${C_2_hh_mem_empl}, 'retired_but_still_working'), 1, 0)
)",,,,,,,,,,,SDQCvkozD,,79,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,disabled_calc,,,,,"if(${B_5_hh_mem_age}<14,0,if(selected(${C_2_hh_mem_empl},'permanently_sick_or_disabled'),1,0))",,,,,,,,,,,IV4Bv14CR,,80,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one edu_access,D_2_edu_access,,,,,,true,${B_5_hh_mem_age}>=3 and ${B_5_hh_mem_age}<=17,,,,,,,,,ayV9qT6zW,,81,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one edu_modality,D_3_edu_modality,,,,,,true,"selected(${D_2_edu_access}, 'yes')",,,,,,,,,3S499LmOS,,82,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one edu_level_grade,D_4_edu_level_grade,,,,,,true,"selected(${D_2_edu_access}, 'yes')",,,,,,,,,rf9lPMxIu,,83,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple edu_barrier,D_5_edu_barrier,,,,,,true,"selected(${D_2_edu_access}, 'no')","not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer')) and count(selected(.)) > 1) and not(selected(., 'pregnancy') and selected(${B_7_hh_mem_gender}, 'man_boy'))",,,,,,,,8lKt94d10,,84,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,edu_barrier_note_1,,,,,,,"selected(${D_5_edu_barrier}, 'the_child_has_already_completed_compulsory_school_grades') and ${B_5_hh_mem_age} < 14",,,,,,,,,bdLaSnp6Y,,85,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,note,edu_barrier_note_2,,,,,,,"selected(${D_5_edu_barrier}, 'the_child_is_too_young_to_attend_school') and ${B_5_hh_mem_age} > 7",,,,,,,,,GEjLBTAhj,,86,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,text,D_4_1_edu_barrier_other,,,,,,true,"selected(${D_5_edu_barrier}, 'other')",,,,,,,,,YrQUFTuBO,,87,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one edu_disrupted_school_damage,D_6_edu_disrupted_school_damage,,,,,,true,"selected(${D_2_edu_access}, 'yes')",,,,,,,,,OEvV53XxN,,88,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one edu_disrupted_displacement,D_7_edu_disrupted_displacement,,,,,,true,"selected(${D_2_edu_access}, 'yes')",,,,,,,,,A1Wplk0KR,,89,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,edu_access_yes_calc,,,,,"if(selected(${D_2_edu_access},'yes'),1,0)",,,,,,,,,,,snVzoA7w7,,90,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,modality_in_person,,,,,"if(selected(${D_3_edu_modality},'in_person'),1,0)",,,,,,,,,,,oq6JcUr7I,,91,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,modality_remote,,,,,"if(selected(${D_3_edu_modality},'remote'),1,0)",,,,,,,,,,,tbeWayxMh,,92,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,modality_blended,,,,,"if(selected(${D_3_edu_modality},'blended'),1,0)",,,,,,,,,,,9ETtGGY6S,,93,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,edu_interrupted_displ,,,,,"if (selected(${D_5_edu_barrier}, 'unable_to_enrol_in_school_due_to_recent_displacement_evacuation_return') or selected(${D_7_edu_disrupted_displacement}, 'yes'),1,0)",,,,,,,,,,,5yXKOOyyE,,94,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one health_needed,E_2_health_needed,,,,,,true,,,,,,,,,,2JfktpAfI,,95,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,calculate,health_needed_yes_calc,,,,,"if(selected(${E_2_health_needed},'yes'),1,0)",,,,,,,,,,,yEiujmKC5,,96,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_one obtained_healthcare,E_3_obtained_healthcare,,,,,,true,"selected(${E_2_health_needed}, 'yes')",,,,,,,,,L1aDvseT1,,97,hNTgnRf31uCmvw
aCdzAaiGS5hAyMukmda6FW,UKR2502_MSNA_2025,select_multiple health_needed_type,E_4_health_needed_type,,,,,,true,"selected(${E_3_obtained_healthcare},'no')","not((selected(.,'do_not_know') or selected(.,'prefer_not_to_answer')) and (count-selected(.)>1)) and not(selected(., 'ante_natal_or_post_natal_services')) or (${mem_woman_girl_menstruation} > 0)",,,,,,,,5L3zHElq2,,98,hNTgnRf31uCmvw
